bicycle_id,rent_time,rent_station_no,rent_rack,return_time,return_station_no,return_rack,use_time_min,use_dist_m,birth_year,gender,user_type,bicycle_type
SPB-08265,2018-01-07 16:35:21,1229,1,2018-01-07 16:45:13,1217,9,9,2170.0,1995,M,내국인,LCD자전거
SPB-06565,2018-01-07 16:49:35,2306,13,2018-01-07 17:26:17,2219,2,36,4260.0,1990,M,내국인,LCD자전거
SPB-08476,2018-01-07 17:04:11,2033,1,2018-01-07 17:08:27,2034,11,4,610.0,1992,F,내국인,LCD자전거
SPB-08896,2018-01-07 17:18:40,1822,9,2018-01-07 17:28:59,1820,7,10,1260.0,1965,F,내국인,LCD자전거
SPB-05158,2018-01-07 17:34:22,126,19,2018-01-07 17:38:26,129,15,3,1130.0,1993,M,내국인,LCD자전거
SPB-13192,2018-01-07 17:50:12,99998,3,2018-01-07 17:57:47,114,1,7,1300.0,1989,M,내국인,LCD자전거
SPB-05214,2018-01-07 18:10:11,1405,9,2018-01-07 18:36:21,1428,3,25,3580.0,\N,\N,비회원,LCD자전거
SPB-09535,2018-01-07 18:29:52,332,2,2018-01-07 18:34:49,321,7,4,610.0,\N,\N,외국인,LCD자전거
SPB-05301,2018-01-07 18:50:18,126,11,2018-01-07 18:56:10,150,3,5,1140.0,1989,M,내국인,LCD자전거
SPB-12414,2018-01-07 19:11:44,2013,16,2018-01-07 19:30:22,237,5,17,2810.0,1986,M,내국인,LCD자전거
SPB-03476,2018-01-07 19:31:40,2355,16,2018-01-07 19:44:32,2332,0,12,1550.0,1998,M,내국인,LCD자전거
SPB-06324,2018-01-07 19:54:34,301,5,2018-01-07 20:53:29,302,12,58,11310.0,1987,M,내국인,LCD자전거
SPB-05417,2018-01-07 20:16:55,2219,4,2018-01-07 21:06:02,2228,5,48,5900.0,1990,M,내국인,LCD자전거
SPB-00168,2018-01-07 20:39:12,104,6,2018-01-07 20:46:29,103,6,6,850.0,1995,F,내국인,LCD자전거
SPB-02455,2018-01-07 21:01:52,326,11,2018-01-07 21:14:23,337,4,12,1580.0,1994,M,내국인,LCD자전거
SPB-07719,2018-01-07 21:25:09,2002,7,2018-01-07 22:37:07,2002,6,70,17170.0,1990,M,내국인,LCD자전거
SPB-01888,2018-01-07 21:47:55,421,4,2018-01-07 21:51:50,154,12,3,750.0,1992,M,내국인,LCD자전거
SPB-05578,2018-01-07 22:09:21,912,7,2018-01-07 22:17:50,178,3,8,1720.0,1974,M,내국인,LCD자전거
SPB-03950,2018-01-07 22:38:42,1220,2,2018-01-07 23:30:02,1220,2,51,3020.0,1972,M,내국인,LCD자전거
SPB-13117,2018-01-07 23:03:35,1619,6,2018-01-07 23:14:35,1637,1,9,2070.0,1988,M,내국인,LCD자전거
SPB-07995,2018-01-07 23:41:21,113,13,2018-01-08 00:14:22,166,4,31,5620.0,1994,M,내국인,LCD자전거
SPB-09416,2018-01-08 00:14:38,1346,1,2018-01-08 00:19:23,1318,3,4,1020.0,2001,M,내국인,LCD자전거
SPB-08261,2018-01-08 00:49:37,115,1,2018-01-08 01:16:15,115,12,26,1840.0,1971,M,내국인,LCD자전거
SPB-02787,2018-01-08 01:34:45,159,1,2018-01-08 01:44:12,148,5,9,2270.0,1973,M,내국인,LCD자전거
SPB-12890,2018-01-08 02:40:34,720,10,2018-01-08 03:15:28,1146,2,34,1880.0,1961,M,내국인,LCD자전거
SPB-10102,2018-01-08 04:16:15,236,2,2018-01-08 04:36:11,2113,8,18,4680.0,1958,M,내국인,LCD자전거
SPB-12371,2018-01-08 05:56:37,223,14,2018-01-08 06:01:00,215,2,3,980.0,1976,M,내국인,LCD자전거
SPB-10335,2018-01-08 06:41:21,2255,5,2018-01-08 06:47:39,2340,8,6,1340.0,1977,M,내국인,LCD자전거
SPB-11183,2018-01-08 07:08:03,2013,12,2018-01-08 07:16:05,2003,9,7,1450.0,1994,M,내국인,LCD자전거
SPB-05945,2018-01-08 07:28:44,548,13,2018-01-08 07:31:59,502,8,2,770.0,1983,F,내국인,LCD자전거
SPB-01752,2018-01-08 07:41:53,1246,12,2018-01-08 07:47:29,1239,20,5,1030.0,1973,M,내국인,LCD자전거
SPB-12655,2018-01-08 07:51:51,2020,6,2018-01-08 08:10:08,2056,5,17,3100.0,1990,F,내국인,LCD자전거
SPB-07371,2018-01-08 08:00:56,3504,3,2018-01-08 08:04:43,501,5,3,780.0,1992,M,내국인,LCD자전거
SPB-12398,2018-01-08 08:08:16,388,7,2018-01-08 08:37:49,304,6,26,4270.0,1972,M,내국인,LCD자전거
SPB-08552,2018-01-08 08:15:56,348,10,2018-01-08 08:24:45,311,4,8,2270.0,1983,M,내국인,LCD자전거
SPB-09703,2018-01-08 08:21:31,1422,6,2018-01-08 08:29:58,1438,7,7,1480.0,1980,M,내국인,LCD자전거
SPB-04243,2018-01-08 08:28:44,3508,1,2018-01-08 08:39:16,509,14,10,2610.0,1987,M,내국인,LCD자전거
SPB-08137,2018-01-08 08:36:39,300,6,2018-01-08 08:40:40,311,28,3,1040.0,1976,M,내국인,LCD자전거
SPB-03643,2018-01-08 08:42:23,571,1,2018-01-08 08:49:13,563,5,6,1180.0,1985,F,내국인,LCD자전거
SPB-04752,2018-01-08 08:48:45,259,1,2018-01-08 08:53:15,226,2,4,610.0,1985,M,내국인,LCD자전거
SPB-02920,2018-01-08 08:56:00,307,10,2018-01-08 09:01:07,316,1,4,920.0,1968,M,내국인,LCD자전거
SPB-05366,2018-01-08 09:07:07,1258,4,2018-01-08 09:11:48,1203,6,4,1070.0,1970,M,내국인,LCD자전거
SPB-12348,2018-01-08 09:19:38,931,5,2018-01-08 09:23:59,913,3,4,970.0,1996,F,내국인,LCD자전거
SPB-07371,2018-01-08 09:36:06,501,5,2018-01-08 09:40:43,588,4,4,640.0,1982,F,내국인,LCD자전거
SPB-09612,2018-01-08 09:52:40,145,1,2018-01-08 09:56:15,156,6,3,690.0,1971,M,내국인,LCD자전거
SPB-08693,2018-01-08 10:13:32,1509,7,2018-01-08 11:11:09,1601,14,56,11720.0,1986,M,내국인,LCD자전거
SPB-08083,2018-01-08 10:35:39,927,6,2018-01-08 11:28:50,309,11,50,7790.0,1985,M,내국인,LCD자전거
SPB-09215,2018-01-08 10:57:07,2206,19,2018-01-08 11:30:22,2205,14,32,4870.0,1981,F,내국인,LCD자전거
SPB-06292,2018-01-08 11:22:54,609,2,2018-01-08 12:25:59,585,2,62,11090.0,1964,M,내국인,LCD자전거
SPB-13176,2018-01-08 11:41:57,238,5,2018-01-08 11:47:24,247,15,5,1250.0,1978,M,내국인,LCD자전거
SPB-08544,2018-01-08 11:58:25,239,4,2018-01-08 12:48:42,239,3,46,1950.0,1979,M,내국인,LCD자전거
SPB-13458,2018-01-08 12:12:12,509,3,2018-01-08 12:16:13,589,2,3,940.0,1986,M,내국인,LCD자전거
SPB-07840,2018-01-08 12:29:52,509,11,2018-01-08 12:43:08,582,3,12,63310.0,1999,M,내국인,LCD자전거
SPB-07408,2018-01-08 12:43:07,237,9,2018-01-08 12:59:52,237,9,15,2430.0,1979,M,내국인,LCD자전거
SPB-05245,2018-01-08 12:59:59,505,4,2018-01-08 13:02:30,3501,7,2,360.0,1995,M,내국인,LCD자전거
SPB-02434,2018-01-08 13:16:58,147,7,2018-01-08 13:22:56,144,10,5,700.0,1977,M,내국인,LCD자전거
SPB-02360,2018-01-08 13:36:13,155,4,2018-01-08 13:56:22,116,3,19,3290.0,1976,M,내국인,LCD자전거
SPB-06413,2018-01-08 13:54:49,9997,11,2018-01-08 13:59:13,1808,8,4,770.0,1988,M,내국인,LCD자전거
SPB-11550,2018-01-08 14:11:43,2315,3,2018-01-08 14:18:33,2322,3,6,850.0,1993,M,내국인,LCD자전거
SPB-06343,2018-01-08 14:26:48,315,2,2018-01-08 14:33:14,302,12,5,960.0,1993,F,내국인,LCD자전거
SPB-09039,2018-01-08 14:42:24,263,4,2018-01-08 14:47:33,1906,16,4,1190.0,1994,M,내국인,LCD자전거
SPB-08877,2018-01-08 14:57:52,1306,1,2018-01-08 15:13:11,1337,8,14,1500.0,1991,M,내국인,LCD자전거
SPB-03209,2018-01-08 15:13:59,128,8,2018-01-08 15:41:32,166,17,27,4330.0,1993,M,내국인,LCD자전거
SPB-10710,2018-01-08 15:30:18,162,12,2018-01-08 15:33:30,140,15,3,880.0,1994,M,내국인,LCD자전거
SPB-00885,2018-01-08 15:48:22,1211,2,2018-01-08 15:56:11,1209,8,7,1100.0,1995,F,내국인,LCD자전거
SPB-10315,2018-01-08 16:06:44,905,1,2018-01-08 16:17:49,924,2,10,1650.0,1965,F,내국인,LCD자전거
SPB-05073,2018-01-08 16:22:57,933,6,2018-01-08 16:30:19,906,2,6,1060.0,1968,F,내국인,LCD자전거
SPB-06416,2018-01-08 16:37:36,206,11,2018-01-08 16:49:31,257,8,11,1950.0,1983,F,내국인,LCD자전거
SPB-11842,2018-01-08 16:50:54,1512,20,2018-01-08 17:33:10,550,6,39,10780.0,1972,M,내국인,LCD자전거
SPB-02263,2018-01-08 17:05:34,320,11,2018-01-08 17:25:59,320,11,20,1490.0,1937,M,내국인,LCD자전거
SPB-11126,2018-01-08 17:20:22,200,20,2018-01-08 17:32:38,258,2,11,1800.0,1980,M,내국인,LCD자전거
SPB-02444,2018-01-08 17:34:00,1001,6,2018-01-08 17:46:28,577,5,12,1890.0,1998,M,내국인,LCD자전거
SPB-00136,2018-01-08 17:48:13,514,7,2018-01-08 17:59:04,512,4,10,1800.0,1999,M,내국인,LCD자전거
SPB-02873,2018-01-08 18:03:33,213,12,2018-01-08 18:08:22,258,1,4,900.0,1983,M,내국인,LCD자전거
SPB-13534,2018-01-08 18:12:16,203,15,2018-01-08 18:24:46,272,6,12,2800.0,1973,M,내국인,LCD자전거
SPB-07653,2018-01-08 18:25:10,408,8,2018-01-08 18:32:07,400,8,6,1240.0,1985,M,내국인,LCD자전거
SPB-04267,2018-01-08 18:50:18,2128,6,2018-01-08 19:18:06,2016,7,27,4240.0,1974,F,내국인,LCD자전거
SPB-09600,2018-01-08 19:20:41,1416,10,2018-01-08 19:50:15,1435,14,28,2990.0,1993,M,내국인,LCD자전거
SPB-06283,2018-01-08 20:09:23,2233,16,2018-01-08 20:14:57,2327,14,5,1020.0,1967,M,내국인,LCD자전거
SPB-01339,2018-01-08 20:46:22,224,2,2018-01-08 20:52:08,221,4,5,670.0,1983,M,내국인,LCD자전거
SPB-07509,2018-01-08 21:33:23,931,7,2018-01-08 22:00:37,923,6,25,2580.0,\N,\N,비회원,LCD자전거
SPB-11918,2018-01-08 22:05:16,418,3,2018-01-08 22:16:04,133,5,10,1270.0,1973,M,내국인,LCD자전거
SPB-05282,2018-01-08 22:42:01,1426,2,2018-01-08 22:52:57,1440,5,10,2810.0,1995,M,내국인,LCD자전거
SPB-13283,2018-01-08 23:21:49,183,1,2018-01-08 23:28:32,113,6,6,1120.0,1988,F,내국인,LCD자전거
SPB-05369,2018-01-09 00:22:54,266,3,2018-01-09 01:16:29,2136,6,53,8130.0,1992,M,내국인,LCD자전거
SPB-12832,2018-01-09 01:13:40,112,3,2018-01-09 01:30:33,153,\N,15,2130.0,1968,M,내국인,LCD자전거
SPB-00179,2018-01-09 02:07:36,113,5,2018-01-09 02:17:33,183,12,9,1210.0,1968,F,내국인,LCD자전거
SPB-09338,2018-01-09 03:44:19,1510,2,2018-01-09 03:51:15,1514,7,6,950.0,1971,M,내국인,LCD자전거
SPB-12720,2018-01-09 05:53:31,210,10,2018-01-09 05:55:35,209,6,1,390.0,1980,M,내국인,LCD자전거
SPB-10818,2018-01-09 06:46:36,355,3,2018-01-09 06:56:36,328,2,9,1960.0,1954,F,내국인,LCD자전거
SPB-10607,2018-01-09 07:23:04,548,20,2018-01-09 07:28:20,502,11,5,910.0,1988,M,내국인,LCD자전거
SPB-06407,2018-01-09 07:44:47,300,3,2018-01-09 07:50:36,306,1,5,860.0,1974,M,내국인,LCD자전거
SPB-13704,2018-01-09 07:58:18,2263,12,2018-01-09 08:05:41,2255,17,7,1680.0,1983,M,내국인,LCD자전거
SPB-08918,2018-01-09 08:09:39,1211,7,2018-01-09 08:15:22,1210,2,5,900.0,1985,F,내국인,LCD자전거
SPB-07945,2018-01-09 08:19:02,327,4,2018-01-09 08:28:32,302,8,8,2070.0,1983,M,내국인,LCD자전거
SPB-02912,2018-01-09 08:27:30,407,5,2018-01-09 08:37:28,409,6,9,940.0,1976,F,내국인,LCD자전거
SPB-10523,2018-01-09 08:36:00,451,11,2018-01-09 08:39:36,315,2,3,1020.0,1982,M,내국인,LCD자전거
SPB-06630,2018-01-09 08:43:42,3508,7,2018-01-09 08:52:49,507,4,8,1110.0,1997,F,내국인,LCD자전거
SPB-04309,2018-01-09 08:52:21,160,17,2018-01-09 08:54:59,180,3,2,460.0,1987,M,내국인,LCD자전거
SPB-13623,2018-01-09 09:04:32,703,11,2018-01-09 10:56:54,703,10,112,1190.0,1970,M,내국인,LCD자전거
SPB-09224,2018-01-09 09:21:04,1430,3,2018-01-09 09:28:24,1405,10,6,47260.0,1990,M,내국인,LCD자전거
SPB-10811,2018-01-09 09:41:27,601,10,2018-01-09 09:50:15,642,6,8,1550.0,1990,M,내국인,LCD자전거
SPB-11402,2018-01-09 10:01:46,637,1,2018-01-09 10:06:52,640,6,4,1330.0,1985,M,내국인,LCD자전거
SPB-05946,2018-01-09 10:28:40,126,9,2018-01-09 10:37:47,122,8,8,730.0,2002,M,내국인,LCD자전거
SPB-13720,2018-01-09 11:00:38,2003,8,2018-01-09 11:21:57,816,9,20,3230.0,1989,M,내국인,LCD자전거
SPB-12283,2018-01-09 11:27:22,343,11,2018-01-09 11:38:37,326,10,10,1820.0,1990,M,내국인,LCD자전거
SPB-11619,2018-01-09 11:47:49,126,1,2018-01-09 12:17:27,202,10,27,4650.0,1955,M,내국인,LCD자전거
SPB-11992,2018-01-09 12:08:10,1321,9,2018-01-09 12:55:16,636,1,46,1270.0,1984,M,내국인,LCD자전거
SPB-05487,2018-01-09 12:33:37,549,1,2018-01-09 13:01:28,610,10,27,5140.0,1994,F,내국인,LCD자전거
SPB-04441,2018-01-09 12:52:55,1321,5,2018-01-09 13:03:21,1308,5,10,1550.0,1990,M,내국인,LCD자전거
SPB-12762,2018-01-09 13:11:12,310,2,2018-01-09 13:17:31,391,4,5,860.0,1985,F,내국인,LCD자전거
SPB-08626,2018-01-09 13:33:57,349,2,2018-01-09 13:49:10,451,11,13,1950.0,1978,F,내국인,LCD자전거
SPB-04624,2018-01-09 13:55:49,2332,0,2018-01-09 14:20:25,2332,0,24,1980.0,1959,F,내국인,LCD자전거
SPB-13491,2018-01-09 14:15:09,320,5,2018-01-09 14:27:08,300,3,11,1640.0,1982,F,내국인,LCD자전거
SPB-12817,2018-01-09 14:37:39,2326,8,2018-01-09 15:25:12,2244,18,43,4560.0,1983,M,내국인,LCD자전거
SPB-11870,2018-01-09 15:00:40,175,12,2018-01-09 15:52:41,338,15,47,9360.0,1968,M,내국인,LCD자전거
SPB-08080,2018-01-09 15:20:49,529,8,2018-01-09 15:28:11,581,6,6,1170.0,1989,F,내국인,LCD자전거
SPB-06507,2018-01-09 15:43:52,109,8,2018-01-09 16:05:35,101,2,21,1470.0,1988,M,내국인,LCD자전거
SPB-06319,2018-01-09 16:05:27,370,6,2018-01-09 16:13:09,826,13,7,1430.0,1990,M,내국인,LCD자전거
SPB-01335,2018-01-09 16:27:28,2341,8,2018-01-09 16:53:54,2342,8,26,2050.0,1974,M,내국인,LCD자전거
SPB-08787,2018-01-09 16:49:46,385,10,2018-01-09 16:55:51,315,3,5,800.0,1992,M,내국인,LCD자전거
SPB-06391,2018-01-09 17:10:51,2129,3,2018-01-09 17:17:18,2148,3,6,1220.0,1990,M,내국인,LCD자전거
SPB-10311,2018-01-09 17:27:51,625,6,2018-01-09 17:48:45,602,7,19,1660.0,1976,F,내국인,LCD자전거
SPB-13517,2018-01-09 17:44:22,2141,11,2018-01-09 18:16:19,2139,2,31,1230.0,1991,M,내국인,LCD자전거
SPB-06035,2018-01-09 17:59:14,138,3,2018-01-09 18:01:59,128,1,2,660.0,1958,F,내국인,LCD자전거
SPB-09080,2018-01-09 18:08:07,218,9,2018-01-09 18:44:32,113,25,34,6330.0,1981,M,내국인,LCD자전거
SPB-03536,2018-01-09 18:15:45,612,19,2018-01-09 18:49:29,1501,2,33,7590.0,1992,M,내국인,LCD자전거
SPB-12917,2018-01-09 18:22:10,183,1,2018-01-09 18:29:03,113,3,6,1290.0,1976,M,내국인,LCD자전거
SPB-08860,2018-01-09 18:32:40,526,4,2018-01-09 18:36:18,529,11,3,640.0,1968,M,내국인,LCD자전거
SPB-06323,2018-01-09 18:42:27,1961,6,2018-01-09 19:18:22,1914,1,35,3100.0,1991,M,내국인,LCD자전거
SPB-01423,2018-01-09 18:52:26,716,5,2018-01-09 19:00:31,703,9,7,1610.0,1996,F,내국인,LCD자전거
SPB-03352,2018-01-09 19:04:47,268,1,2018-01-09 19:14:52,227,2,9,1720.0,1966,M,내국인,LCD자전거
SPB-04008,2018-01-09 19:17:12,536,3,2018-01-09 19:23:06,535,13,5,950.0,1978,M,내국인,LCD자전거
SPB-13518,2018-01-09 19:32:45,416,10,2018-01-09 20:19:04,153,5,45,3690.0,1984,F,내국인,LCD자전거
SPB-03084,2018-01-09 19:48:55,2050,5,2018-01-09 20:16:14,2103,6,26,5060.0,1967,F,내국인,LCD자전거
SPB-04097,2018-01-09 20:08:39,1812,8,2018-01-09 20:18:54,1812,2,9,820.0,1975,M,내국인,LCD자전거
SPB-10453,2018-01-09 20:23:45,1120,7,2018-01-09 20:28:46,1121,12,4,1110.0,1995,M,내국인,LCD자전거
SPB-09537,2018-01-09 20:41:57,1248,14,2018-01-09 21:57:59,1218,3,71,1410.0,1968,F,내국인,LCD자전거
SPB-08075,2018-01-09 21:04:17,1231,10,2018-01-09 21:26:00,1248,3,21,2910.0,1983,M,내국인,LCD자전거
SPB-10922,2018-01-09 21:21:22,820,3,2018-01-09 21:27:48,818,1,5,700.0,1989,M,내국인,LCD자전거
SPB-01495,2018-01-09 21:42:50,1201,3,2018-01-09 22:26:43,2325,7,43,6990.0,1990,M,내국인,LCD자전거
SPB-01400,2018-01-09 22:04:55,186,3,2018-01-09 22:17:33,195,9,12,2690.0,1974,M,내국인,LCD자전거
SPB-02205,2018-01-09 22:30:04,1975,7,2018-01-09 22:40:30,2012,2,10,1810.0,1973,M,내국인,LCD자전거
SPB-08818,2018-01-09 23:22:22,917,9,2018-01-10 06:17:11,900,11,157,910.0,1962,M,내국인,LCD자전거
SPB-07470,2018-01-10 00:46:34,9997,15,2018-01-10 00:55:22,1804,7,7,1710.0,1995,M,내국인,LCD자전거
SPB-01326,2018-01-10 01:56:39,1127,5,2018-01-10 02:51:13,253,10,54,10070.0,1965,M,내국인,LCD자전거
SPB-03366,2018-01-10 03:44:37,1529,8,2018-01-10 04:01:56,1531,8,16,2030.0,1961,M,내국인,LCD자전거
SPB-09730,2018-01-10 06:16:41,175,5,2018-01-10 06:25:25,168,15,8,1600.0,1994,F,내국인,LCD자전거
SPB-08306,2018-01-10 07:17:41,1636,8,2018-01-10 07:40:44,1651,15,22,2800.0,1974,M,내국인,LCD자전거
SPB-08985,2018-01-10 07:49:15,147,7,2018-01-10 07:56:32,157,10,6,1860.0,1981,M,내국인,LCD자전거
SPB-09649,2018-01-10 08:11:15,259,11,2018-01-10 08:21:15,217,1,10,1550.0,1987,M,내국인,LCD자전거
SPB-12739,2018-01-10 08:24:35,1422,6,2018-01-10 08:34:30,1438,13,9,1520.0,1980,M,내국인,LCD자전거
SPB-08386,2018-01-10 08:37:59,178,3,2018-01-10 08:41:01,194,8,2,510.0,1988,F,내국인,LCD자전거
SPB-03652,2018-01-10 08:48:04,571,13,2018-01-10 08:55:20,563,2,6,1250.0,1952,M,내국인,LCD자전거
SPB-05959,2018-01-10 09:05:35,1123,1,2018-01-10 09:19:16,1121,3,13,2350.0,1973,M,내국인,LCD자전거
SPB-06656,2018-01-10 09:28:37,383,1,2018-01-10 09:33:23,374,10,4,660.0,1992,M,내국인,LCD자전거
SPB-13382,2018-01-10 09:55:40,200,14,2018-01-10 10:07:01,210,3,10,1440.0,1978,M,내국인,LCD자전거
SPB-00866,2018-01-10 10:36:30,1407,9,2018-01-10 10:45:42,1428,6,8,1120.0,1991,F,내국인,LCD자전거
SPB-10667,2018-01-10 11:12:31,345,14,2018-01-10 11:26:02,358,8,13,1510.0,1976,M,내국인,LCD자전거
SPB-00594,2018-01-10 11:49:59,1113,1,2018-01-10 13:21:13,1113,4,90,2080.0,1988,M,내국인,LCD자전거
SPB-12690,2018-01-10 12:14:27,137,2,2018-01-10 12:18:12,129,12,3,650.0,1996,F,내국인,LCD자전거
SPB-00415,2018-01-10 12:41:19,262,9,2018-01-10 12:56:13,703,9,14,1840.0,1994,F,내국인,LCD자전거
SPB-10176,2018-01-10 13:07:17,1243,9,2018-01-10 14:16:37,1243,9,69,2940.0,1991,M,내국인,LCD자전거
SPB-13351,2018-01-10 13:33:32,1321,1,2018-01-10 13:36:22,1320,9,2,600.0,1973,M,내국인,LCD자전거
SPB-12547,2018-01-10 14:05:51,329,1,2018-01-10 14:10:49,320,15,4,630.0,1983,F,내국인,LCD자전거
SPB-06115,2018-01-10 14:39:52,1833,3,2018-01-10 14:48:17,1831,3,7,1470.0,1971,M,내국인,LCD자전거
SPB-02618,2018-01-10 15:07:52,1120,2,2018-01-10 15:56:38,1128,8,48,4310.0,1988,M,내국인,LCD자전거
SPB-08187,2018-01-10 15:35:21,605,1,2018-01-10 15:41:58,614,18,5,830.0,1990,M,내국인,LCD자전거
SPB-11361,2018-01-10 16:09:48,630,3,2018-01-10 16:25:04,637,1,14,2170.0,1979,M,내국인,LCD자전거
SPB-13483,2018-01-10 16:35:25,546,4,2018-01-10 16:42:39,3501,5,6,860.0,1981,F,내국인,LCD자전거
SPB-04552,2018-01-10 17:03:20,225,15,2018-01-10 17:09:30,222,6,5,1050.0,1995,M,내국인,LCD자전거
SPB-05791,2018-01-10 17:25:41,2141,11,2018-01-10 17:45:57,2056,8,19,5380.0,1963,M,내국인,LCD자전거
SPB-10869,2018-01-10 17:46:43,268,2,2018-01-10 21:29:48,\N,\N,30,0.0,1985,F,내국인,LCD자전거
SPB-13408,2018-01-10 18:02:48,143,1,2018-01-10 18:10:54,122,1,7,1370.0,1983,M,내국인,LCD자전거
SPB-12115,2018-01-10 18:13:26,217,1,2018-01-10 18:18:41,207,16,4,790.0,1983,M,내국인,LCD자전거
SPB-04093,2018-01-10 18:24:58,1835,7,2018-01-10 18:27:18,9997,20,1,420.0,1969,M,내국인,LCD자전거
SPB-04158,2018-01-10 18:37:51,508,7,2018-01-10 18:41:54,578,1,3,800.0,1990,F,내국인,LCD자전거
SPB-05394,2018-01-10 18:51:01,335,9,2018-01-10 18:54:25,338,8,3,560.0,1992,M,내국인,LCD자전거
SPB-13020,2018-01-10 19:08:27,1953,18,2018-01-10 19:19:25,1940,7,10,1770.0,1993,M,내국인,LCD자전거
SPB-11341,2018-01-10 19:26:57,2252,24,2018-01-10 19:35:21,2255,25,8,1180.0,1979,M,내국인,LCD자전거
SPB-02955,2018-01-10 19:48:19,1222,5,2018-01-10 19:59:01,1221,8,10,1260.0,1981,F,내국인,LCD자전거
SPB-07626,2018-01-10 20:13:45,1650,18,2018-01-10 20:55:14,1414,1,39,8960.0,1985,F,내국인,LCD자전거
SPB-06224,2018-01-10 20:43:12,257,4,2018-01-10 20:54:35,2050,3,11,1990.0,1989,M,내국인,LCD자전거
SPB-06525,2018-01-10 21:10:35,2355,11,2018-01-10 21:51:16,1009,3,40,8720.0,1991,M,내국인,LCD자전거
SPB-12981,2018-01-10 21:35:36,1506,4,2018-01-10 21:42:54,1520,2,6,63970.0,1992,F,내국인,LCD자전거
SPB-10902,2018-01-10 22:01:11,916,6,2018-01-10 22:06:36,913,1,5,1000.0,1991,M,내국인,LCD자전거
SPB-04659,2018-01-10 22:34:22,1911,2,2018-01-10 22:56:12,2107,4,21,4390.0,1997,M,내국인,LCD자전거
SPB-10524,2018-01-10 23:08:02,409,24,2018-01-10 23:32:31,166,16,23,3460.0,1983,M,내국인,LCD자전거
SPB-05385,2018-01-10 23:49:47,1308,3,2018-01-10 23:54:56,363,1,4,1080.0,1992,M,내국인,LCD자전거
SPB-11253,2018-01-11 00:46:29,103,2,2018-01-11 00:50:38,154,3,3,870.0,1971,M,내국인,LCD자전거
SPB-08515,2018-01-11 01:45:15,1920,7,2018-01-11 02:06:42,252,10,20,3720.0,1993,F,내국인,LCD자전거
SPB-11619,2018-01-11 02:42:52,2009,1,2018-01-11 02:51:24,253,10,8,780.0,1955,F,내국인,LCD자전거
SPB-03589,2018-01-11 05:05:49,99998,3,2018-01-11 05:13:59,119,2,7,1560.0,1990,M,내국인,LCD자전거
SPB-12985,2018-01-11 06:47:06,1960,6,2018-01-11 06:50:52,1961,6,3,700.0,1988,M,내국인,LCD자전거
SPB-10523,2018-01-11 07:30:00,391,6,2018-01-11 07:32:00,312,3,0,360.0,1963,M,내국인,LCD자전거
SPB-06317,2018-01-11 07:50:06,1841,1,2018-01-11 07:56:31,1808,2,6,1430.0,1989,M,내국인,LCD자전거
SPB-10102,2018-01-11 08:08:47,2109,9,2018-01-11 08:12:22,2136,7,3,590.0,1989,M,내국인,LCD자전거
SPB-05242,2018-01-11 08:21:16,593,2,2018-01-11 08:27:55,502,10,6,1130.0,1960,F,내국인,LCD자전거
SPB-04134,2018-01-11 08:33:17,300,7,2018-01-11 08:47:05,335,1,13,2210.0,1992,M,내국인,LCD자전거
SPB-05219,2018-01-11 08:42:53,124,18,2018-01-11 08:50:27,134,6,7,1120.0,1983,M,내국인,LCD자전거
SPB-13327,2018-01-11 08:53:35,306,4,2018-01-11 08:56:59,369,9,2,670.0,1968,F,내국인,LCD자전거
SPB-10463,2018-01-11 09:10:18,115,15,2018-01-11 09:19:12,107,2,8,1140.0,1995,M,내국인,LCD자전거
SPB-12425,2018-01-11 09:36:15,2206,2,2018-01-11 09:42:45,2202,7,5,890.0,1979,M,내국인,LCD자전거
SPB-05795,2018-01-11 10:04:40,119,6,2018-01-11 10:12:05,125,7,7,1150.0,1993,M,내국인,LCD자전거
SPB-05165,2018-01-11 10:43:08,900,4,2018-01-11 13:41:04,917,2,177,3180.0,1982,F,내국인,LCD자전거
SPB-09426,2018-01-11 11:23:47,415,9,2018-01-11 11:27:18,411,2,3,700.0,1985,M,내국인,LCD자전거
SPB-04871,2018-01-11 11:55:57,1231,4,2018-01-11 12:00:05,1232,3,3,680.0,1978,M,내국인,LCD자전거
SPB-07381,2018-01-11 12:25:32,126,15,2018-01-11 12:31:24,124,20,5,820.0,1993,M,내국인,LCD자전거
SPB-12709,2018-01-11 12:53:45,413,4,2018-01-11 12:59:02,418,2,5,1080.0,1952,M,내국인,LCD자전거
SPB-05634,2018-01-11 13:26:05,303,1,2018-01-11 13:30:42,385,9,4,850.0,1989,M,내국인,LCD자전거
SPB-09839,2018-01-11 13:59:04,2139,4,2018-01-11 14:15:31,2139,5,15,2730.0,1993,M,내국인,LCD자전거
SPB-06484,2018-01-11 14:26:50,548,6,2018-01-11 14:47:10,577,1,19,4680.0,1984,M,내국인,LCD자전거
SPB-06496,2018-01-11 14:58:45,194,1,2018-01-11 15:41:04,178,4,41,2510.0,1992,F,내국인,LCD자전거
SPB-02596,2018-01-11 15:29:58,2107,3,2018-01-11 15:39:50,2102,9,9,1880.0,1985,F,내국인,LCD자전거
SPB-13519,2018-01-11 16:02:19,202,1,2018-01-11 16:09:28,211,2,6,1160.0,1983,M,내국인,LCD자전거
